Frame,Time (s),Point ID,X,Y,Vx,Vy,Ax,Ay
62,2.07,3,909,768,148.35,-77.56,4293.31,-2483.94
62,2.07,4,910,795,87.95,-98.28,2467.06,-3119.98
62,2.07,5,914,771,151.97,-80.18,4406.80,-2557.60
62,2.07,6,906,795,131.58,-90.75,3783.40,-2886.51
63,2.10,0,907,768,146.24,-81.57,4246.75,-2587.35
63,2.10,1,925,769,125.46,-77.51,3606.77,-2482.45
63,2.10,2,911,790,154.56,-75.52,4509.25,-2393.24
63,2.10,3,914,766,140.13,-79.59,4055.57,-2536.12
63,2.10,4,916,793,161.28,-83.03,4750.59,-2578.88
63,2.10,5,919,768,134.17,-79.24,3873.20,-2529.13
63,2.10,6,911,792,153.22,-82.23,4464.88,-2598.45
64,2.13,0,912,765,143.60,-85.23,4161.78,-2703.08
64,2.13,1,930,766,146.05,-85.25,4255.94,-2682.91
64,2.13,2,916,787,145.95,-83.75,4224.04,-2667.19
64,2.13,3,919,763,143.15,-87.92,4154.31,-2777.84
64,2.13,4,920,790,130.83,-90.64,3763.64,-2880.57
64,2.13,5,924,765,141.40,-88.05,4107.76,-2775.67
64,2.13,6,915,789,139.18,-89.86,4022.14,-2848.99
65,2.17,0,916,762,140.34,-76.63,4066.58,-2442.38
65,2.17,1,934,764,138.44,-83.27,4007.11,-2644.23
65,2.17,2,921,784,155.84,-78.81,4529.39,-2510.38
65,2.17,3,923,760,139.93,-75.90,4054.62,-2420.01
65,2.17,4,925,787,157.76,-79.32,4602.02,-2510.47
65,2.17,5,928,762,140.36,-79.77,4069.39,-2534.55
65,2.17,6,921,787,154.74,-75.62,4502.98,-2407.85
66,2.20,0,921,760,142.03,-79.12,4120.49,-2513.88
66,2.20,1,939,761,135.52,-79.06,3927.27,-2510.22
66,2.20,2,926,782,150.05,-74.99,4345.80,-2405.68
66,2.20,3,928,758,145.76,-75.13,4232.74,-2393.83
66,2.20,4,930,784,145.45,-79.53,4205.73,-2543.55
66,2.20,5,933,760,143.11,-74.71,4152.93,-2381.52
66,2.20,6,926,784,146.33,-81.94,4235.18,-2613.04
67,2.23,0,926,757,135.81,-86.56,3932.20,-2738.76
67,2.23,1,943,758,134.76,-77.16,3907.28,-2450.18
67,2.23,2,932,779,176.81,-75.09,5154.20,-2402.86
67,2.23,3,933,755,135.83,-78.66,3929.07,-2505.45
67,2.23,4,938,782,216.33,-77.52,6344.56,-2470.93
67,2.23,5,938,757,136.14,-78.13,3941.17,-2487.15
67,2.23,6,932,781,190.09,-72.69,5556.40,-2326.95
68,2.27,0,930,754,140.08,-75.33,4066.63,-2395.58
68,2.27,1,948,756,140.32,-80.64,4074.93,-2554.06
68,2.27,2,936,777,126.16,-86.42,3607.98,-2769.47
68,2.27,3,938,753,140.42,-76.40,4076.66,-2427.91
68,2.27,4,942,779,137.54,-80.89,3909.75,-2643.10
68,2.27,5,942,755,142.00,-78.86,4123.92,-2501.83
68,2.27,6,937,779,139.35,-81.12,3990.37,-2623.78
69,2.30,0,935,752,136.00,-77.57,3940.02,-2467.31
69,2.30,1,952,753,128.45,-77.98,3713.08,-2479.64
69,2.30,2,941,774,156.85,-72.29,4579.23,-2294.92
69,2.30,3,942,750,135.76,-75.30,3932.38,-2399.53
69,2.30,4,947,777,158.49,-72.37,4617.13,-2308.71
69,2.30,5,947,752,130.49,-74.12,3772.76,-2365.58
69,2.30,6,942,776,174.97,-70.62,5109.70,-2257.84
70,2.33,0,939,749,137.89,-71.97,4000.68,-2295.04
70,2.33,1,957,750,140.89,-80.00,4098.32,-2528.46
70,2.33,2,946,771,138.33,-81.57,3993.02,-2604.00
70,2.33,3,947,747,142.83,-77.98,4149.18,-2475.24
70,2.33,4,952,774,144.94,-87.21,4189.84,-2774.94
70,2.33,5,951,750,143.31,-80.73,4168.73,-2552.43
70,2.33,6,947,774,137.01,-83.15,3935.24,-2669.47
71,2.37,0,944,747,132.48,-78.41,3836.58,-2490.23
71,2.37,1,961,748,127.55,-72.89,3685.65,-2327.50
71,2.37,2,953,769,202.04,-61.06,5922.94,-1970.24
71,2.37,3,951,745,135.54,-73.05,3923.32,-2334.38
71,2.37,4,957,771,134.51,-79.14,3890.39,-2519.25
71,2.37,5,956,747,131.05,-74.31,3788.20,-2372.60
71,2.37,6,952,771,151.59,-77.56,4410.62,-2463.86
72,2.40,0,949,744,144.32,-73.30,4197.01,-2331.56
72,2.40,1,966,746,131.98,-73.92,3831.76,-2345.14
72,2.40,2,958,767,147.58,-84.91,4225.23,-2749.28
72,2.40,3,956,743,138.07,-71.82,4006.42,-2290.07
72,2.40,4,961,768,141.42,-74.57,4108.13,-2371.60
72,2.40,5,960,745,138.76,-72.23,4031.89,-2298.05
72,2.40,6,958,769,184.02,-72.30,5369.15,-2320.56
73,2.43,0,953,742,133.72,-75.08,3867.34,-2396.62
73,2.43,1,970,743,124.63,-72.46,3606.78,-2305.90
73,2.43,2,963,764,161.20,-70.76,4688.33,-2270.46
73,2.43,3,960,740,135.33,-72.77,3921.77,-2321.10
73,2.43,4,966,766,144.36,-79.59,4189.28,-2529.24
73,2.43,5,965,742,128.98,-72.30,3730.67,-2307.91
73,2.43,6,964,766,167.71,-74.27,4847.16,-2412.16
74,2.47,0,957,739,131.94,-69.61,3824.38,-2222.11
74,2.47,1,974,741,131.42,-71.25,3817.93,-2262.07
74,2.47,2,967,762,129.34,-77.08,3718.95,-2473.71
74,2.47,3,965,738,136.32,-67.00,3954.28,-2145.22
74,2.47,4,970,763,125.30,-74.30,3614.61,-2373.26
74,2.47,5,969,740,134.96,-68.52,3919.86,-2184.58
74,2.47,6,968,764,122.03,-74.63,3493.10,-2406.55
75,2.50,0,962,737,124.70,-73.14,3608.96,-2326.24
75,2.50,1,978,738,127.61,-75.15,3696.77,-2385.98
75,2.50,2,972,759,133.57,-72.48,3877.87,-2303.86
75,2.50,3,969,735,128.70,-75.03,3724.66,-2387.25
75,2.50,4,975,761,126.54,-79.27,3671.03,-2503.34
75,2.50,5,974,737,130.51,-76.08,3780.35,-2417.32
75,2.50,6,972,761,142.32,-77.48,4147.48,-2446.57
76,2.53,0,966,735,124.77,-72.01,3618.34,-2285.10
76,2.53,1,982,736,119.86,-71.86,3468.33,-2283.40
76,2.53,2,977,757,153.23,-78.35,4463.44,-2484.21
76,2.53,3,973,733,119.69,-69.46,3461.91,-2212.64
76,2.53,4,979,758,142.40,-82.45,4145.54,-2600.01
76,2.53,5,978,735,120.53,-68.91,3485.25,-2197.75
76,2.53,6,978,758,153.63,-77.62,4466.56,-2470.81
77,2.57,0,970,732,133.14,-68.18,3869.37,-2170.26
77,2.57,1,987,734,128.38,-68.48,3731.39,-2174.14
77,2.57,2,981,754,134.34,-73.19,3877.05,-2348.96
77,2.57,3,978,731,139.07,-65.69,4052.32,-2090.30
77,2.57,4,984,756,127.24,-70.60,3674.80,-2260.40
77,2.57,5,982,733,134.65,-68.91,3919.04,-2187.71
77,2.57,6,982,756,137.65,-73.04,3975.91,-2344.69
78,2.60,0,974,730,123.26,-68.74,3564.64,-2195.22
78,2.60,1,991,731,119.40,-72.11,3453.50,-2291.69
78,2.60,2,986,752,147.34,-73.03,4285.95,-2325.18
78,2.60,3,982,729,126.67,-70.38,3661.16,-2250.36
78,2.60,4,988,753,122.33,-77.17,3542.74,-2442.44
78,2.60,5,986,731,121.69,-68.91,3515.94,-2202.06
78,2.60,6,987,753,132.82,-77.42,3847.09,-2460.27
79,2.63,0,979,728,126.72,-75.24,3678.28,-2380.56
79,2.63,1,995,729,119.49,-70.85,3465.39,-2245.03
79,2.63,2,991,749,138.76,-75.44,4015.43,-2410.69
79,2.63,3,986,726,125.19,-69.90,3629.17,-2223.58
79,2.63,4,992,750,136.13,-79.62,3961.45,-2510.93
79,2.63,5,990,728,120.35,-69.87,3488.81,-2217.66
79,2.63,6,992,751,148.18,-81.49,4312.68,-2577.67
80,2.67,0,983,725,119.72,-70.21,3464.88,-2233.07
80,2.67,1,999,726,121.70,-70.74,3531.59,-2241.56
80,2.67,2,995,747,123.57,-74.66,3568.36,-2378.54
80,2.67,3,991,724,127.46,-72.69,3698.71,-2305.98
80,2.67,4,996,748,122.26,-74.42,3531.77,-2368.71
80,2.67,5,995,726,130.76,-72.42,3802.59,-2293.06
80,2.67,6,996,748,121.34,-70.47,3492.14,-2262.39
81,2.70,0,987,723,121.86,-72.64,3536.04,-2298.86
81,2.70,1,1002,724,110.83,-67.34,3203.31,-2142.03
81,2.70,2,999,744,126.55,-71.20,3673.03,-2259.64
81,2.70,3,994,722,112.36,-68.91,3243.25,-2194.76
81,2.70,4,1000,746,120.11,-69.83,3480.92,-2217.19
81,2.70,5,998,724,113.17,-68.02,3264.45,-2171.31
81,2.70,6,1000,746,123.05,-71.49,3570.01,-2266.09
82,2.73,0,991,721,123.05,-68.18,3569.71,-2167.18
82,2.73,1,1006,722,118.54,-75.24,3445.22,-2368.03
82,2.73,2,1003,742,124.56,-77.69,3610.39,-2457.25
82,2.73,3,998,719,124.48,-68.66,3622.11,-2172.02
82,2.73,4,1005,743,136.11,-76.87,3963.29,-2426.14
82,2.73,5,1002,721,121.20,-72.01,3522.86,-2273.58
82,2.73,6,1004,743,137.60,-75.79,4005.07,-2396.61
83,2.77,0,995,718,118.90,-66.71,3443.99,-2124.49
83,2.77,1,1010,719,110.97,-67.66,3210.43,-2148.26
83,2.77,2,1007,740,111.28,-68.10,3213.85,-2167.53
83,2.77,3,1002,717,117.84,-69.51,3410.86,-2209.80
83,2.77,4,1009,741,114.53,-70.41,3299.75,-2248.51
83,2.77,5,1006,719,112.94,-68.14,3267.04,-2165.32
83,2.77,6,1008,741,113.47,-70.02,3266.51,-2238.24
84,2.80,0,999,716,117.91,-66.49,3418.42,-2113.74
84,2.80,1,1013,717,105.73,-63.41,3060.95,-2013.41
84,2.80,2,1011,737,123.02,-72.09,3579.30,-2273.94
84,2.80,3,1006,715,108.49,-65.77,3136.80,-2090.88
84,2.80,4,1013,738,118.90,-77.26,3452.51,-2432.20
84,2.80,5,1010,717,106.01,-61.81,3067.38,-1967.10
84,2.80,6,1012,739,117.62,-77.86,3415.01,-2449.27
85,2.83,0,1002,714,114.11,-68.44,3305.26,-2170.98
85,2.83,1,1017,715,115.41,-70.34,3356.56,-2216.04
85,2.83,2,1015,735,111.06,-69.28,3208.64,-2201.30
85,2.83,3,1010,712,113.53,-69.57,3297.44,-2195.51
85,2.83,4,1016,736,102.07,-67.19,2943.10,-2134.62
85,2.83,5,1014,714,116.26,-72.70,3381.65,-2287.13
85,2.83,6,1015,736,102.54,-66.68,2958.56,-2118.12
86,2.87,0,1006,712,113.38,-68.21,3287.26,-2160.42
86,2.87,1,1021,713,108.09,-73.26,3127.15,-2313.22
86,2.87,2,1019,733,112.58,-68.06,3266.47,-2152.92
86,2.87,3,1013,710,110.68,-71.68,3206.98,-2263.94
86,2.87,4,1019,734,104.50,-66.55,3032.99,-2098.45
86,2.87,5,1017,712,110.02,-73.76,3184.48,-2328.96
86,2.87,6,1019,734,105.06,-67.65,3049.33,-2132.04
87,2.90,0,1010,709,113.73,-62.66,3298.64,-1993.30
87,2.90,1,1025,711,108.77,-60.72,3154.96,-1929.56
87,2.90,2,1022,730,117.64,-68.84,3416.50,-2177.68
87,2.90,3,1017,708,109.81,-61.19,3183.51,-1946.39
87,2.90,4,1024,731,120.46,-69.69,3509.29,-2195.15
87,2.90,5,1021,710,113.27,-59.60,3288.16,-1898.05
87,2.90,6,1023,732,116.21,-70.75,3381.17,-2227.57
88,2.93,0,1014,707,109.15,-64.84,3160.91,-2059.08
88,2.93,1,1028,708,111.44,-64.85,3234.37,-2054.17
88,2.93,2,1026,728,107.96,-65.63,3121.08,-2086.61
88,2.93,3,1021,706,105.47,-65.40,3054.20,-2071.74
88,2.93,4,1027,729,106.45,-65.06,3073.05,-2072.29
88,2.93,5,1025,708,108.84,-65.50,3152.03,-2078.40
88,2.93,6,1026,730,107.67,-64.72,3113.77,-2057.88
89,2.97,0,1017,705,113.94,-61.90,3309.08,-1966.01
89,2.97,1,1032,706,102.58,-58.95,2965.83,-1879.96
89,2.97,2,1030,726,108.13,-64.77,3136.09,-2051.00
89,2.97,3,1024,704,106.50,-61.58,3089.41,-1952.76
89,2.97,4,1031,727,108.08,-66.45,3136.05,-2100.08
89,2.97,5,1028,706,110.82,-59.64,3215.84,-1898.19
89,2.97,6,1030,727,109.46,-64.83,3176.04,-2052.58
90,3.00,0,1021,703,107.88,-60.57,3122.41,-1930.97
90,3.00,1,1035,704,106.45,-62.43,3090.93,-1975.47
90,3.00,2,1033,724,110.88,-61.36,3218.31,-1949.00
90,3.00,3,1028,702,105.05,-61.01,3044.93,-1936.82
90,3.00,4,1034,725,113.45,-62.64,3295.37,-1987.18
90,3.00,5,1032,704,103.27,-63.23,2987.32,-2007.67
90,3.00,6,1034,725,110.53,-62.72,3206.33,-1991.09
91,3.03,0,1025,701,106.61,-61.43,3090.46,-1950.83
91,3.03,1,1039,702,103.89,-62.04,3010.26,-1967.59
91,3.03,2,1037,722,108.08,-63.05,3131.62,-2002.29
91,3.03,3,1031,700,106.76,-60.23,3097.69,-1911.97
91,3.03,4,1038,723,106.72,-63.88,3088.30,-2029.96
91,3.03,5,1035,702,106.63,-61.54,3095.62,-1949.41
91,3.03,6,1037,723,110.21,-64.33,3195.92,-2040.38
92,3.07,0,1028,699,112.09,-58.93,3256.08,-1874.48
92,3.07,1,1042,700,110.20,-63.19,3202.11,-1999.58
92,3.07,2,1040,720,104.32,-62.60,3021.37,-1985.98
92,3.07,3,1035,698,106.26,-62.18,3081.14,-1972.24
92,3.07,4,1041,721,101.18,-63.13,2928.69,-2000.55
92,3.07,5,1039,700,107.18,-60.57,3108.63,-1923.82
92,3.07,6,1041,721,100.73,-64.36,2911.68,-2041.01
93,3.10,0,1032,697,100.79,-61.23,2911.68,-1949.00
93,3.10,1,1046,698,102.69,-59.00,2970.59,-1880.10
93,3.10,2,1044,718,105.07,-61.59,3047.77,-1952.05
93,3.10,3,1038,696,103.32,-59.65,2993.31,-1895.66
93,3.10,4,1045,719,102.60,-63.50,2976.75,-2006.10
93,3.10,5,1042,698,103.47,-59.86,2996.79,-1902.89
93,3.10,6,1044,719,103.59,-64.16,3007.08,-2025.48
94,3.13,0,1035,695,102.54,-59.53,2975.38,-1886.78
94,3.13,1,1049,696,104.64,-59.24,3036.65,-1879.95
94,3.13,2,1047,716,99.76,-61.02,2887.61,-1935.61
94,3.13,3,1042,694,97.88,-58.87,2833.11,-1869.43
94,3.13,4,1048,716,99.57,-60.43,2884.58,-1915.40
94,3.13,5,1046,696,100.66,-59.71,2916.46,-1894.84
94,3.13,6,1047,717,97.52,-60.79,2821.96,-1927.21
95,3.17,0,1038,693,101.44,-55.60,2940.67,-1770.48
95,3.17,1,1053,694,97.73,-56.24,2827.39,-1791.71
95,3.17,2,1051,713,103.04,-62.54,2991.58,-1976.06
95,3.17,3,1045,692,98.59,-53.64,2859.86,-1706.99
95,3.17,4,1052,714,102.14,-63.29,2964.51,-1998.39
95,3.17,5,1049,694,98.70,-56.69,2860.37,-1801.40
95,3.17,6,1051,715,103.74,-62.71,3014.58,-1978.76
96,3.20,0,1042,691,101.70,-58.73,2949.57,-1863.43
96,3.20,1,1056,692,96.68,-57.03,2802.77,-1808.58
96,3.20,2,1054,711,101.13,-60.42,2930.94,-1915.51
96,3.20,3,1048,690,98.65,-56.91,2861.02,-1805.81
96,3.20,4,1055,712,98.30,-61.59,2846.92,-1949.76
96,3.20,5,1052,692,94.24,-58.52,2728.63,-1854.32
96,3.20,6,1054,713,100.11,-62.00,2899.49,-1963.78
97,3.23,0,1045,689,97.59,-58.28,2826.05,-1850.12
97,3.23,1,1059,690,100.16,-57.96,2907.97,-1835.60
97,3.23,2,1057,710,99.35,-57.57,2879.24,-1828.13
97,3.23,3,1051,688,97.26,-58.87,2819.20,-1864.87
97,3.23,4,1058,710,101.28,-56.80,2940.19,-1802.17
97,3.23,5,1055,690,97.81,-58.16,2840.20,-1839.04
97,3.23,6,1058,711,98.75,-57.62,2862.36,-1828.81
98,3.27,0,1049,688,102.56,-53.69,2979.35,-1708.19
98,3.27,1,1062,689,97.61,-54.38,2828.03,-1731.57
98,3.27,2,1061,708,94.72,-57.78,2742.16,-1832.60
98,3.27,3,1055,686,98.85,-52.73,2868.28,-1679.29
98,3.27,4,1061,709,93.33,-57.05,2698.58,-1812.68
98,3.27,5,1059,688,97.28,-51.73,2820.70,-1649.74
98,3.27,6,1061,709,93.76,-57.28,2714.19,-1817.18
99,3.30,0,1051,686,87.84,-51.23,2532.73,-1639.50
99,3.30,1,1065,687,90.17,-53.65,2607.45,-1707.21
99,3.30,2,1064,705,93.19,-64.81,2700.86,-2039.13
99,3.30,3,1058,685,94.63,-55.06,2740.13,-1750.54
99,3.30,4,1065,706,99.49,-62.52,2891.44,-1968.80
99,3.30,5,1062,686,87.82,-53.51,2537.24,-1702.44
99,3.30,6,1064,707,101.19,-61.14,2941.87,-1927.93
100,3.33,0,1055,684,95.49,-54.94,2776.95,-1735.90
100,3.33,1,1068,685,88.95,-52.96,2578.41,-1679.07
100,3.33,2,1067,703,90.38,-59.46,2618.13,-1876.93
100,3.33,3,1061,683,90.40,-55.37,2617.23,-1755.71
100,3.33,4,1068,704,91.77,-58.65,2653.46,-1858.95
100,3.33,5,1064,684,88.21,-55.54,2558.35,-1754.06
100,3.33,6,1067,705,93.34,-58.45,2698.90,-1854.66
101,3.37,0,1058,682,97.68,-53.95,2834.89,-1713.94
101,3.37,1,1072,683,100.16,-55.84,2915.81,-1764.26
101,3.37,2,1070,702,86.40,-56.17,2501.52,-1775.57
101,3.37,3,1064,681,100.76,-55.31,2932.38,-1749.66
101,3.37,4,1071,703,87.61,-56.00,2536.60,-1771.90
101,3.37,5,1068,683,96.99,-55.90,2821.63,-1765.21
101,3.37,6,1070,703,87.25,-54.98,2524.27,-1742.60
102,3.40,0,1061,680,91.80,-56.93,2656.37,-1805.72
102,3.40,1,1075,681,94.16,-56.83,2724.65,-1805.13
102,3.40,2,1072,700,86.98,-60.23,2522.97,-1893.26
102,3.40,3,1067,679,93.56,-55.89,2705.92,-1777.33
102,3.40,4,1074,701,92.29,-58.67,2681.16,-1847.68
102,3.40,5,1071,681,89.60,-58.34,2591.14,-1847.17
102,3.40,6,1073,701,92.79,-58.22,2696.35,-1833.91
103,3.43,0,1064,679,92.64,-48.47,2687.41,-1545.84
103,3.43,1,1078,680,89.30,-49.60,2584.86,-1582.15
103,3.43,2,1075,698,79.19,-52.89,2288.81,-1673.79
103,3.43,3,1070,677,89.58,-48.33,2593.81,-1543.37
103,3.43,4,1076,699,78.52,-51.14,2263.18,-1626.48
103,3.43,5,1074,679,88.24,-49.96,2557.55,-1588.36
103,3.43,6,1076,699,75.43,-51.27,2170.07,-1630.98
104,3.47,0,1067,677,90.04,-46.92,2608.46,-1500.21
104,3.47,1,1081,678,85.91,-52.02,2487.98,-1649.80
104,3.47,2,1077,696,65.27,-57.37,1878.90,-1800.37
104,3.47,3,1073,676,92.37,-48.53,2681.39,-1545.49
104,3.47,4,1079,697,78.34,-52.10,2271.57,-1641.54
104,3.47,5,1077,677,87.21,-49.88,2528.16,-1584.58
104,3.47,6,1078,698,79.61,-54.09,2313.00,-1698.00
105,3.50,0,1070,675,91.20,-51.08,2646.11,-1622.30
105,3.50,1,1084,676,89.44,-45.82,2597.28,-1460.57
105,3.50,2,1080,694,82.11,-49.75,2397.97,-1557.65
105,3.50,3,1076,674,90.27,-46.62,2615.87,-1490.87
105,3.50,4,1082,695,81.14,-53.48,2355.90,-1682.67
105,3.50,5,1079,676,88.91,-48.22,2580.05,-1533.67
105,3.50,6,1081,696,81.32,-54.03,2360.12,-1700.37
106,3.53,0,1073,674,88.60,-53.04,2566.83,-1682.41
106,3.53,1,1087,675,87.22,-50.31,2527.06,-1598.74
106,3.53,2,1082,692,71.42,-54.47,2060.56,-1716.16
106,3.53,3,1079,672,87.76,-51.74,2542.38,-1642.48
106,3.53,4,1084,694,85.13,-50.06,2472.63,-1582.81
106,3.53,5,1082,674,82.87,-52.66,2397.30,-1668.63
106,3.53,6,1084,694,80.24,-49.02,2325.89,-1551.84
107,3.57,0,1076,672,90.05,-48.75,2613.05,-1551.21
107,3.57,1,1089,673,87.54,-49.48,2538.95,-1571.74
107,3.57,2,1085,691,77.92,-56.54,2266.14,-1767.60
107,3.57,3,1082,671,90.56,-53.25,2629.05,-1685.33
107,3.57,4,1087,692,90.26,-57.89,2622.78,-1821.90
107,3.57,5,1085,672,86.65,-50.03,2516.71,-1583.83
107,3.57,6,1087,692,90.05,-56.52,2621.41,-1775.98
108,3.60,0,1079,671,83.30,-46.81,2409.00,-1494.38
108,3.60,1,1092,671,84.32,-49.65,2441.95,-1577.18
108,3.60,2,1087,689,51.74,-53.32,1474.34,-1677.58
108,3.60,3,1085,669,86.26,-47.93,2497.38,-1528.45
108,3.60,4,1090,690,68.70,-48.52,1970.66,-1545.90
108,3.60,5,1088,671,81.20,-51.51,2349.46,-1631.93
108,3.60,6,1089,691,70.35,-49.78,2020.42,-1583.59
109,3.63,0,1082,669,82.12,-42.00,2380.38,-1343.32
109,3.63,1,1095,670,74.46,-40.50,2149.42,-1299.18
109,3.63,2,1088,687,41.18,-53.93,1183.67,-1669.59
109,3.63,3,1088,668,80.97,-41.12,2342.81,-1319.97
109,3.63,4,1092,688,73.29,-52.28,2130.11,-1637.16
109,3.63,5,1090,669,78.22,-37.43,2265.26,-1204.06
109,3.63,6,1091,689,73.39,-51.73,2131.31,-1622.22
110,3.67,0,1084,667,82.82,-50.12,2402.44,-1585.71
110,3.67,1,1097,669,79.55,-46.50,2311.99,-1469.56
110,3.67,2,1090,685,66.76,-48.04,1961.52,-1482.26
110,3.67,3,1091,666,83.57,-44.54,2426.22,-1417.18
110,3.67,4,1095,687,70.54,-45.45,2042.89,-1436.75
110,3.67,5,1093,668,75.09,-48.90,2174.42,-1545.33
110,3.67,6,1094,687,65.95,-43.06,1905.03,-1365.16
111,3.70,0,1087,666,78.37,-45.62,2268.37,-1451.33
111,3.70,1,1100,667,79.90,-49.99,2317.45,-1579.24
111,3.70,2,1091,683,27.58,-58.57,760.73,-1823.74
111,3.70,3,1093,665,84.66,-50.81,2456.36,-1607.76
111,3.70,4,1096,685,45.23,-54.77,1286.49,-1713.54
111,3.70,5,1096,666,76.74,-47.56,2226.99,-1501.94
111,3.70,6,1096,686,69.71,-56.01,2025.30,-1746.36
112,3.73,0,1089,665,76.17,-43.61,2206.67,-1386.73
112,3.73,1,1102,666,68.47,-40.57,1974.10,-1297.08
112,3.73,2,1092,682,35.42,-55.09,1034.90,-1680.26
112,3.73,3,1096,663,76.37,-39.64,2206.53,-1273.88
112,3.73,4,1097,683,18.65,-58.71,514.19,-1806.62
112,3.73,5,1098,665,73.46,-43.28,2127.12,-1375.15
112,3.73,6,1097,684,17.25,-57.74,447.75,-1802.03
113,3.77,0,1092,663,85.37,-44.78,2485.07,-1419.47
113,3.77,1,1105,664,77.16,-41.92,2246.24,-1326.13
113,3.77,2,1095,680,79.44,-47.18,2347.85,-1450.78
113,3.77,3,1099,662,80.21,-43.95,2330.07,-1395.01
113,3.77,4,1099,682,74.01,-50.54,2201.69,-1534.98
113,3.77,5,1101,663,81.31,-40.87,2365.72,-1299.65
113,3.77,6,1099,682,71.70,-50.13,2133.65,-1521.00
114,3.80,0,1095,662,76.40,-40.97,2206.70,-1314.53
114,3.80,1,1107,663,75.30,-44.21,2181.96,-1403.59
114,3.80,2,1097,679,70.16,-43.68,2025.32,-1389.73
114,3.80,3,1101,660,80.27,-39.92,2327.99,-1277.94
114,3.80,4,1101,680,61.67,-43.66,1776.20,-1383.86
114,3.80,5,1103,662,78.02,-42.84,2259.33,-1366.54
114,3.80,6,1101,680,61.88,-43.35,1784.77,-1372.09
115,3.83,0,1098,660,80.33,-40.96,2333.45,-1305.06
115,3.83,1,1110,661,81.30,-45.56,2363.55,-1442.00
115,3.83,2,1100,677,71.82,-48.00,2084.37,-1510.25
115,3.83,3,1104,659,80.02,-45.31,2320.24,-1439.50
115,3.83,4,1104,679,83.98,-46.36,2457.60,-1452.49
115,3.83,5,1106,660,79.56,-44.33,2308.87,-1407.92
115,3.83,6,1104,679,83.23,-51.08,2435.09,-1594.42
116,3.87,0,1100,659,78.23,-38.41,2266.68,-1232.74
116,3.87,1,1112,660,69.37,-38.78,1999.84,-1244.64
116,3.87,2,1102,676,64.48,-44.07,1862.44,-1393.80
116,3.87,3,1106,658,72.58,-37.81,2097.25,-1214.19
116,3.87,4,1106,677,57.86,-47.60,1651.97,-1511.98
116,3.87,5,1108,659,71.81,-38.03,2074.86,-1220.60
116,3.87,6,1106,677,53.04,-45.11,1507.92,-1436.64
117,3.90,0,1103,657,72.84,-45.08,2107.06,-1430.60
117,3.90,1,1115,658,71.27,-42.40,2068.68,-1341.31
117,3.90,2,1104,674,74.91,-42.74,2182.78,-1346.69
117,3.90,3,1109,656,73.80,-43.99,2141.50,-1392.20
117,3.90,4,1108,675,63.27,-43.08,1840.35,-1350.41
117,3.90,5,1111,658,72.51,-46.00,2103.59,-1451.75
117,3.90,6,1108,676,59.78,-47.22,1740.48,-1469.51
118,3.93,0,1105,657,70.63,-27.36,2046.09,-893.69
118,3.93,1,1117,657,69.21,-31.10,2005.15,-1004.34
118,3.93,2,1106,673,61.24,-40.63,1762.23,-1293.68
118,3.93,3,1111,655,77.12,-29.80,2239.70,-967.92
118,3.93,4,1108,674,10.63,-49.65,255.66,-1552.91
118,3.93,5,1113,657,75.30,-28.75,2186.50,-934.99
118,3.93,6,1108,674,26.08,-43.36,722.55,-1360.56
119,3.97,0,1107,655,72.33,-45.93,2099.28,-1448.59
119,3.97,1,1119,656,68.77,-42.90,1994.02,-1356.21
119,3.97,2,1108,671,47.09,-52.58,1351.38,-1638.76
119,3.97,3,1114,654,70.81,-43.15,2047.09,-1371.75
119,3.97,4,1110,672,41.87,-52.36,1245.44,-1581.35
119,3.97,5,1116,655,69.69,-42.79,2015.29,-1358.94
119,3.97,6,1110,672,41.79,-56.05,1227.57,-1707.59
120,4.00,0,1110,654,66.13,-40.71,1911.58,-1293.52
120,4.00,1,1122,655,67.69,-42.54,1962.05,-1344.84
120,4.00,2,1110,669,64.65,-44.29,1892.44,-1375.72
120,4.00,3,1116,652,72.91,-40.49,2116.35,-1285.46
120,4.00,4,1112,671,64.42,-46.54,1890.63,-1438.12
120,4.00,5,1118,654,68.96,-42.70,1999.04,-1350.80
120,4.00,6,1112,671,62.73,-47.59,1840.17,-1469.63
121,4.03,0,1112,653,77.88,-30.37,2270.33,-977.28
121,4.03,1,1124,653,76.68,-36.90,2232.84,-1174.84
121,4.03,2,1112,668,67.45,-42.60,1958.92,-1342.53
121,4.03,3,1119,651,73.14,-34.02,2121.17,-1093.43
121,4.03,4,1114,669,70.36,-41.38,2046.39,-1305.71
121,4.03,5,1120,653,76.03,-36.04,2211.91,-1150.29
121,4.03,6,1114,669,70.89,-40.71,2064.11,-1283.92
122,4.07,0,1115,651,72.83,-42.08,2106.97,-1340.16
122,4.07,1,1126,652,65.91,-41.57,1900.74,-1323.85
122,4.07,2,1115,667,69.70,-37.45,2023.69,-1191.08
122,4.07,3,1121,650,70.82,-42.26,2051.51,-1341.07
122,4.07,4,1116,668,63.45,-39.58,1833.24,-1257.87
122,4.07,5,1123,651,68.48,-40.39,1978.41,-1287.71
122,4.07,6,1116,668,62.83,-37.52,1813.92,-1196.61
123,4.10,0,1117,650,66.20,-32.70,1913.28,-1053.96
123,4.10,1,1129,651,69.02,-33.80,2004.79,-1079.79
123,4.10,2,1117,665,70.99,-40.55,2060.10,-1286.22
